Timestamp,CP_ID,Message_Type,Label
2025-12-11T21:57:42.972324,CP_010,MeterValues,normal
2025-12-11T21:57:43.977019,CP_001,MeterValues,normal
2025-12-11T21:57:43.978707,CP_002,MeterValues,normal
2025-12-11T21:57:43.980028,CP_003,MeterValues,normal
2025-12-11T21:57:43.981281,CP_004,MeterValues,normal
2025-12-11T21:57:43.983737,CP_005,MeterValues,normal
2025-12-11T21:57:43.985346,CP_006,MeterValues,normal
2025-12-11T21:57:43.987496,CP_007,MeterValues,normal
2025-12-11T21:57:43.990105,CP_008,MeterValues,normal
2025-12-11T21:57:43.992367,CP_009,MeterValues,normal
2025-12-11T21:57:43.994119,CP_010,MeterValues,normal
2025-12-11T21:57:44.512848,CP_009,Heartbeat,normal
2025-12-11T21:57:44.512981,CP_008,Heartbeat,normal
2025-12-11T21:57:44.513191,CP_006,Heartbeat,normal
2025-12-11T21:57:44.514186,CP_007,Heartbeat,normal
2025-12-11T21:57:44.514301,CP_010,Heartbeat,normal
2025-12-11T21:57:44.998916,CP_001,MeterValues,normal
2025-12-11T21:57:45.001842,CP_002,MeterValues,normal
2025-12-11T21:57:45.004363,CP_003,MeterValues,normal
2025-12-11T21:57:45.006546,CP_004,MeterValues,normal
2025-12-11T21:57:45.009715,CP_005,MeterValues,normal
2025-12-11T21:57:45.014856,CP_006,MeterValues,normal
2025-12-11T21:57:45.019456,CP_007,MeterValues,normal
2025-12-11T21:57:45.023837,CP_008,MeterValues,normal
2025-12-11T21:57:45.027672,CP_009,MeterValues,normal
2025-12-11T21:57:45.029771,CP_010,MeterValues,normal
2025-12-11T21:57:46.047069,CP_001,MeterValues,normal
2025-12-11T21:57:46.049699,CP_002,MeterValues,normal
2025-12-11T21:57:46.052009,CP_003,MeterValues,normal
2025-12-11T21:57:46.053879,CP_004,MeterValues,normal
2025-12-11T21:57:46.055605,CP_005,MeterValues,normal
2025-12-11T21:57:46.057224,CP_006,MeterValues,normal
2025-12-11T21:57:46.059728,CP_007,MeterValues,normal
2025-12-11T21:57:46.062097,CP_008,MeterValues,normal
2025-12-11T21:57:46.063908,CP_009,MeterValues,normal
2025-12-11T21:57:46.066747,CP_010,MeterValues,normal
2025-12-11T21:57:47.080839,CP_001,MeterValues,normal
2025-12-11T21:57:47.082707,CP_002,MeterValues,normal
2025-12-11T21:57:47.084378,CP_003,MeterValues,normal
2025-12-11T21:57:47.086721,CP_004,MeterValues,normal
2025-12-11T21:57:47.088719,CP_005,MeterValues,normal
2025-12-11T21:57:47.090647,CP_006,MeterValues,normal
2025-12-11T21:57:47.092421,CP_007,MeterValues,normal
2025-12-11T21:57:47.095586,CP_008,MeterValues,normal
2025-12-11T21:57:47.097786,CP_009,MeterValues,normal
2025-12-11T21:57:47.099561,CP_010,MeterValues,normal
2025-12-11T21:57:48.106093,CP_001,MeterValues,normal
2025-12-11T21:57:48.108341,CP_002,MeterValues,normal
2025-12-11T21:57:48.109947,CP_003,MeterValues,normal
2025-12-11T21:57:48.111768,CP_004,MeterValues,normal
2025-12-11T21:57:48.113975,CP_005,MeterValues,normal
2025-12-11T21:57:48.116420,CP_006,MeterValues,normal
2025-12-11T21:57:48.118991,CP_007,MeterValues,normal
2025-12-11T21:57:48.121424,CP_008,MeterValues,normal
2025-12-11T21:57:48.123213,CP_009,MeterValues,normal
2025-12-11T21:57:48.125629,CP_010,MeterValues,normal
2025-12-11T21:57:49.142805,CP_001,MeterValues,normal
2025-12-11T21:57:49.144461,CP_002,MeterValues,normal
2025-12-11T21:57:49.145793,CP_003,MeterValues,normal
2025-12-11T21:57:49.147245,CP_004,MeterValues,normal
2025-12-11T21:57:49.149626,CP_005,MeterValues,normal
2025-12-11T21:57:49.151487,CP_006,MeterValues,normal
2025-12-11T21:57:49.154279,CP_007,MeterValues,normal
2025-12-11T21:57:49.157061,CP_008,MeterValues,normal
2025-12-11T21:57:49.158990,CP_009,MeterValues,normal
2025-12-11T21:57:49.160631,CP_010,MeterValues,normal
2025-12-11T21:57:50.164714,CP_001,MeterValues,normal
2025-12-11T21:57:50.166872,CP_002,MeterValues,normal
2025-12-11T21:57:50.168614,CP_003,MeterValues,normal
2025-12-11T21:57:50.170812,CP_004,MeterValues,normal
2025-12-11T21:57:50.172616,CP_005,MeterValues,normal
2025-12-11T21:57:50.174182,CP_006,MeterValues,normal
2025-12-11T21:57:50.176354,CP_007,MeterValues,normal
2025-12-11T21:57:50.178717,CP_008,MeterValues,normal
2025-12-11T21:57:50.180297,CP_009,MeterValues,normal
2025-12-11T21:57:50.181974,CP_010,MeterValues,normal
2025-12-11T21:57:51.191276,CP_001,MeterValues,normal
2025-12-11T21:57:51.193509,CP_002,MeterValues,normal
2025-12-11T21:57:51.194989,CP_003,MeterValues,normal
2025-12-11T21:57:51.197311,CP_004,MeterValues,normal
2025-12-11T21:57:51.198988,CP_005,MeterValues,normal
2025-12-11T21:57:51.202215,CP_006,MeterValues,normal
2025-12-11T21:57:51.204853,CP_007,MeterValues,normal
2025-12-11T21:57:51.206668,CP_008,MeterValues,normal
2025-12-11T21:57:51.208526,CP_009,MeterValues,normal
2025-12-11T21:57:51.210361,CP_010,MeterValues,normal
2025-12-11T21:57:51.968929,CP_004,Heartbeat,normal
2025-12-11T21:57:51.969069,CP_002,Heartbeat,normal
2025-12-11T21:57:51.969177,CP_001,Heartbeat,normal
2025-12-11T21:57:51.969338,CP_003,Heartbeat,normal
2025-12-11T21:57:51.988765,CP_005,Heartbeat,normal
2025-12-11T21:57:52.229954,CP_001,MeterValues,normal
2025-12-11T21:57:52.232494,CP_002,MeterValues,normal
2025-12-11T21:57:52.234140,CP_003,MeterValues,normal
2025-12-11T21:57:52.236186,CP_004,MeterValues,normal
2025-12-11T21:57:52.238312,CP_005,MeterValues,normal
2025-12-11T21:57:52.240649,CP_006,MeterValues,normal
2025-12-11T21:57:52.242318,CP_007,MeterValues,normal
2025-12-11T21:57:52.243801,CP_008,MeterValues,normal
2025-12-11T21:57:52.246397,CP_009,MeterValues,normal
2025-12-11T21:57:52.248533,CP_010,MeterValues,normal
2025-12-11T21:57:53.263545,CP_001,MeterValues,normal
2025-12-11T21:57:53.265623,CP_002,MeterValues,normal
2025-12-11T21:57:53.268215,CP_003,MeterValues,normal
2025-12-11T21:57:53.270432,CP_004,MeterValues,normal
2025-12-11T21:57:53.272341,CP_005,MeterValues,normal
2025-12-11T21:57:53.274536,CP_006,MeterValues,normal
2025-12-11T21:57:53.276421,CP_007,MeterValues,normal
2025-12-11T21:57:53.278022,CP_008,MeterValues,normal
2025-12-11T21:57:53.280952,CP_009,MeterValues,normal
2025-12-11T21:57:53.283156,CP_010,MeterValues,normal
2025-12-11T21:57:54.288415,CP_001,MeterValues,normal
2025-12-11T21:57:54.290164,CP_002,MeterValues,normal
2025-12-11T21:57:54.291721,CP_003,MeterValues,normal
2025-12-11T21:57:54.293391,CP_004,MeterValues,normal
2025-12-11T21:57:54.295111,CP_005,MeterValues,normal
2025-12-11T21:57:54.296937,CP_006,MeterValues,normal
2025-12-11T21:57:54.298663,CP_007,MeterValues,normal
2025-12-11T21:57:54.301425,CP_008,MeterValues,normal
2025-12-11T21:57:54.305334,CP_009,MeterValues,normal
2025-12-11T21:57:54.307160,CP_010,MeterValues,normal
2025-12-11T21:57:54.530006,CP_009,Heartbeat,normal
2025-12-11T21:57:54.530138,CP_010,Heartbeat,normal
2025-12-11T21:57:54.530238,CP_008,Heartbeat,normal
2025-12-11T21:57:54.530437,CP_007,Heartbeat,normal
2025-12-11T21:57:54.530498,CP_006,Heartbeat,normal
2025-12-11T21:57:55.315930,CP_001,MeterValues,normal
2025-12-11T21:57:55.318194,CP_002,MeterValues,normal
2025-12-11T21:57:55.319910,CP_003,MeterValues,normal
2025-12-11T21:57:55.322593,CP_004,MeterValues,normal
2025-12-11T21:57:55.324389,CP_005,MeterValues,normal
2025-12-11T21:57:55.326522,CP_006,MeterValues,normal
2025-12-11T21:57:55.329474,CP_007,MeterValues,normal
2025-12-11T21:57:55.333253,CP_008,MeterValues,normal
2025-12-11T21:57:55.336492,CP_009,MeterValues,normal
2025-12-11T21:57:55.338395,CP_010,MeterValues,normal
2025-12-11T21:57:56.346159,CP_001,MeterValues,normal
2025-12-11T21:57:56.348846,CP_002,MeterValues,normal
2025-12-11T21:57:56.351209,CP_003,MeterValues,normal
2025-12-11T21:57:56.354157,CP_004,MeterValues,normal
2025-12-11T21:57:56.356822,CP_005,MeterValues,normal
2025-12-11T21:57:56.359613,CP_006,MeterValues,normal
2025-12-11T21:57:56.362347,CP_007,MeterValues,normal
2025-12-11T21:57:56.365742,CP_008,MeterValues,normal
2025-12-11T21:57:56.368258,CP_009,MeterValues,normal
2025-12-11T21:57:56.370427,CP_010,MeterValues,normal
2025-12-11T21:57:57.374161,CP_001,MeterValues,normal
2025-12-11T21:57:57.376517,CP_002,MeterValues,normal
2025-12-11T21:57:57.378449,CP_003,MeterValues,normal
2025-12-11T21:57:57.380127,CP_004,MeterValues,normal
2025-12-11T21:57:57.382071,CP_005,MeterValues,normal
2025-12-11T21:57:57.384938,CP_006,MeterValues,normal
2025-12-11T21:57:57.388008,CP_007,MeterValues,normal
2025-12-11T21:57:57.391131,CP_008,MeterValues,normal
2025-12-11T21:57:57.394033,CP_009,MeterValues,normal
2025-12-11T21:57:57.395703,CP_010,MeterValues,normal
2025-12-11T21:57:58.405305,CP_001,MeterValues,normal
2025-12-11T21:57:58.407307,CP_002,MeterValues,normal
2025-12-11T21:57:58.408877,CP_003,MeterValues,normal
2025-12-11T21:57:58.411175,CP_004,MeterValues,normal
2025-12-11T21:57:58.413950,CP_005,MeterValues,normal
2025-12-11T21:57:58.416554,CP_006,MeterValues,normal
2025-12-11T21:57:58.419367,CP_007,MeterValues,normal
2025-12-11T21:57:58.421376,CP_008,MeterValues,normal
2025-12-11T21:57:58.422967,CP_009,MeterValues,normal
2025-12-11T21:57:58.424713,CP_010,MeterValues,normal
2025-12-11T21:57:59.434817,CP_001,MeterValues,normal
2025-12-11T21:57:59.436890,CP_002,MeterValues,normal
2025-12-11T21:57:59.438785,CP_003,MeterValues,normal
2025-12-11T21:57:59.440626,CP_004,MeterValues,normal
2025-12-11T21:57:59.442433,CP_005,MeterValues,normal
2025-12-11T21:57:59.444136,CP_006,MeterValues,normal
2025-12-11T21:57:59.446815,CP_007,MeterValues,normal
2025-12-11T21:57:59.450234,CP_008,MeterValues,normal
2025-12-11T21:57:59.452541,CP_009,MeterValues,normal
2025-12-11T21:57:59.455004,CP_010,MeterValues,normal
2025-12-11T21:58:00.459239,CP_001,MeterValues,normal
2025-12-11T21:58:00.461352,CP_002,MeterValues,normal
2025-12-11T21:58:00.462923,CP_003,MeterValues,normal
2025-12-11T21:58:00.464478,CP_004,MeterValues,normal
2025-12-11T21:58:00.466597,CP_005,MeterValues,normal
2025-12-11T21:58:00.469200,CP_006,MeterValues,normal
2025-12-11T21:58:00.472232,CP_007,MeterValues,normal
2025-12-11T21:58:00.475260,CP_008,MeterValues,normal
2025-12-11T21:58:00.477049,CP_009,MeterValues,normal
2025-12-11T21:58:00.478587,CP_010,MeterValues,normal
2025-12-11T21:58:01.486225,CP_001,MeterValues,normal
2025-12-11T21:58:01.488301,CP_002,MeterValues,normal
2025-12-11T21:58:01.489828,CP_003,MeterValues,normal
2025-12-11T21:58:01.491342,CP_004,MeterValues,normal
2025-12-11T21:58:01.492796,CP_005,MeterValues,normal
2025-12-11T21:58:01.495269,CP_006,MeterValues,normal
2025-12-11T21:58:01.497459,CP_007,MeterValues,normal
2025-12-11T21:58:01.499427,CP_008,MeterValues,normal
2025-12-11T21:58:01.502064,CP_009,MeterValues,normal
2025-12-11T21:58:01.504567,CP_010,MeterValues,normal
2025-12-11T21:58:01.999986,CP_004,Heartbeat,normal
2025-12-11T21:58:02.000167,CP_001,Heartbeat,normal
2025-12-11T21:58:02.001009,CP_003,Heartbeat,normal
2025-12-11T21:58:02.001636,CP_002,Heartbeat,normal
2025-12-11T21:58:02.001717,CP_005,Heartbeat,normal
2025-12-11T21:58:02.509908,CP_001,MeterValues,normal
2025-12-11T21:58:02.511818,CP_002,MeterValues,normal
2025-12-11T21:58:02.513320,CP_003,MeterValues,normal
2025-12-11T21:58:02.515594,CP_004,MeterValues,normal
2025-12-11T21:58:02.517396,CP_005,MeterValues,normal
2025-12-11T21:58:02.519666,CP_006,MeterValues,normal
2025-12-11T21:58:02.522445,CP_007,MeterValues,normal
2025-12-11T21:58:02.524229,CP_008,MeterValues,normal
2025-12-11T21:58:02.525694,CP_009,MeterValues,normal
2025-12-11T21:58:02.527254,CP_010,MeterValues,normal
2025-12-11T21:58:03.540953,CP_001,MeterValues,normal
2025-12-11T21:58:03.543210,CP_002,MeterValues,normal
2025-12-11T21:58:03.544787,CP_003,MeterValues,normal
2025-12-11T21:58:03.546124,CP_004,MeterValues,normal
2025-12-11T21:58:03.547920,CP_005,MeterValues,normal
2025-12-11T21:58:03.550623,CP_006,MeterValues,normal
2025-12-11T21:58:03.553209,CP_007,MeterValues,normal
2025-12-11T21:58:03.556242,CP_008,MeterValues,normal
2025-12-11T21:58:03.558509,CP_009,MeterValues,normal
2025-12-11T21:58:03.560101,CP_010,MeterValues,normal
2025-12-11T21:58:04.545515,CP_009,Heartbeat,normal
2025-12-11T21:58:04.545620,CP_010,Heartbeat,normal
2025-12-11T21:58:04.545784,CP_007,Heartbeat,normal
2025-12-11T21:58:04.545963,CP_006,Heartbeat,normal
2025-12-11T21:58:04.546066,CP_008,Heartbeat,normal
2025-12-11T21:58:04.564816,CP_001,MeterValues,normal
2025-12-11T21:58:04.566627,CP_002,MeterValues,normal
2025-12-11T21:58:04.568415,CP_003,MeterValues,normal
2025-12-11T21:58:04.570599,CP_004,MeterValues,normal
2025-12-11T21:58:04.572412,CP_005,MeterValues,normal
2025-12-11T21:58:04.574204,CP_006,MeterValues,normal
2025-12-11T21:58:04.576060,CP_007,MeterValues,normal
2025-12-11T21:58:04.578847,CP_008,MeterValues,normal
2025-12-11T21:58:04.580980,CP_009,MeterValues,normal
2025-12-11T21:58:04.582454,CP_010,MeterValues,normal
2025-12-11T21:58:05.595314,CP_001,MeterValues,normal
2025-12-11T21:58:05.597471,CP_002,MeterValues,normal
2025-12-11T21:58:05.599858,CP_003,MeterValues,normal
2025-12-11T21:58:05.602308,CP_004,MeterValues,normal
2025-12-11T21:58:05.604691,CP_005,MeterValues,normal
2025-12-11T21:58:05.607442,CP_006,MeterValues,normal
2025-12-11T21:58:05.609440,CP_007,MeterValues,normal
2025-12-11T21:58:05.612331,CP_008,MeterValues,normal
2025-12-11T21:58:05.615095,CP_009,MeterValues,normal
2025-12-11T21:58:05.617203,CP_010,MeterValues,normal
2025-12-11T21:58:06.626735,CP_001,MeterValues,normal
2025-12-11T21:58:06.629250,CP_002,MeterValues,normal
2025-12-11T21:58:06.631223,CP_003,MeterValues,normal
2025-12-11T21:58:06.633836,CP_004,MeterValues,normal
2025-12-11T21:58:06.636593,CP_005,MeterValues,normal
2025-12-11T21:58:06.638662,CP_006,MeterValues,normal
2025-12-11T21:58:06.641626,CP_007,MeterValues,normal
2025-12-11T21:58:06.643773,CP_008,MeterValues,normal
2025-12-11T21:58:06.646415,CP_009,MeterValues,normal
2025-12-11T21:58:06.650104,CP_010,MeterValues,normal
2025-12-11T21:58:07.657848,CP_001,MeterValues,normal
2025-12-11T21:58:07.660667,CP_002,MeterValues,normal
2025-12-11T21:58:07.662374,CP_003,MeterValues,normal
2025-12-11T21:58:07.663950,CP_004,MeterValues,normal
2025-12-11T21:58:07.665963,CP_005,MeterValues,normal
2025-12-11T21:58:07.668832,CP_006,MeterValues,normal
2025-12-11T21:58:07.671828,CP_007,MeterValues,normal
2025-12-11T21:58:07.674833,CP_008,MeterValues,normal
2025-12-11T21:58:07.677216,CP_009,MeterValues,normal
2025-12-11T21:58:07.679080,CP_010,MeterValues,normal
2025-12-11T21:58:08.697037,CP_001,MeterValues,normal
2025-12-11T21:58:08.699463,CP_002,MeterValues,normal
2025-12-11T21:58:08.701747,CP_003,MeterValues,normal
2025-12-11T21:58:08.703367,CP_004,MeterValues,normal
2025-12-11T21:58:08.705343,CP_005,MeterValues,normal
2025-12-11T21:58:08.707056,CP_006,MeterValues,normal
2025-12-11T21:58:08.709689,CP_007,MeterValues,normal
2025-12-11T21:58:08.711741,CP_008,MeterValues,normal
2025-12-11T21:58:08.713326,CP_009,MeterValues,normal
2025-12-11T21:58:08.715386,CP_010,MeterValues,normal
2025-12-11T21:58:09.725935,CP_001,MeterValues,normal
2025-12-11T21:58:09.727702,CP_002,MeterValues,normal
2025-12-11T21:58:09.730463,CP_003,MeterValues,normal
2025-12-11T21:58:09.733429,CP_004,MeterValues,normal
2025-12-11T21:58:09.737181,CP_005,MeterValues,normal
2025-12-11T21:58:09.739330,CP_006,MeterValues,normal
2025-12-11T21:58:09.742047,CP_007,MeterValues,normal
2025-12-11T21:58:09.745194,CP_008,MeterValues,normal
2025-12-11T21:58:09.747246,CP_009,MeterValues,normal
2025-12-11T21:58:09.748778,CP_010,MeterValues,normal
2025-12-11T21:58:10.764829,CP_001,MeterValues,normal
2025-12-11T21:58:10.767107,CP_002,MeterValues,normal
2025-12-11T21:58:10.768922,CP_003,MeterValues,normal
2025-12-11T21:58:10.771575,CP_004,MeterValues,normal
2025-12-11T21:58:10.773248,CP_005,MeterValues,normal
2025-12-11T21:58:10.774863,CP_006,MeterValues,normal
2025-12-11T21:58:10.776543,CP_007,MeterValues,normal
2025-12-11T21:58:10.778898,CP_008,MeterValues,normal
2025-12-11T21:58:10.780813,CP_009,MeterValues,normal
2025-12-11T21:58:10.782287,CP_010,MeterValues,normal
2025-12-11T21:58:11.786335,CP_001,MeterValues,normal
2025-12-11T21:58:11.788620,CP_002,MeterValues,normal
2025-12-11T21:58:11.791027,CP_003,MeterValues,normal
2025-12-11T21:58:11.793265,CP_004,MeterValues,normal
2025-12-11T21:58:11.794855,CP_005,MeterValues,normal
2025-12-11T21:58:11.796391,CP_006,MeterValues,normal
2025-12-11T21:58:11.798366,CP_007,MeterValues,normal
2025-12-11T21:58:11.800517,CP_008,MeterValues,normal
2025-12-11T21:58:11.803072,CP_009,MeterValues,normal
2025-12-11T21:58:11.805204,CP_010,MeterValues,normal
2025-12-11T21:58:12.010635,CP_004,Heartbeat,normal
2025-12-11T21:58:12.010790,CP_001,Heartbeat,normal
2025-12-11T21:58:12.010904,CP_003,Heartbeat,normal
2025-12-11T21:58:12.010994,CP_002,Heartbeat,normal
2025-12-11T21:58:12.011090,CP_005,Heartbeat,normal
2025-12-11T21:58:12.815488,CP_001,MeterValues,normal
2025-12-11T21:58:12.818258,CP_002,MeterValues,normal
2025-12-11T21:58:12.820533,CP_003,MeterValues,normal
2025-12-11T21:58:12.822217,CP_004,MeterValues,normal
2025-12-11T21:58:12.823884,CP_005,MeterValues,normal
2025-12-11T21:58:12.826537,CP_006,MeterValues,normal
2025-12-11T21:58:12.828787,CP_007,MeterValues,normal
2025-12-11T21:58:12.830563,CP_008,MeterValues,normal
2025-12-11T21:58:12.832852,CP_009,MeterValues,normal
2025-12-11T21:58:12.835151,CP_010,MeterValues,normal
2025-12-11T21:58:13.850426,CP_001,MeterValues,normal
2025-12-11T21:58:13.852851,CP_002,MeterValues,normal
2025-12-11T21:58:13.855018,CP_003,MeterValues,normal
2025-12-11T21:58:13.856493,CP_004,MeterValues,normal
2025-12-11T21:58:13.857974,CP_005,MeterValues,normal
2025-12-11T21:58:13.860697,CP_006,MeterValues,normal
