timestamp,cp_id,message_type,raw_payload
2025-12-27T14:46:43+00:00,CP_001,StatusNotification,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Available"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-27T14:46:43+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
2025-12-27T14:46:48.679761,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:46:48.679761""}"
2025-12-27T14:46:58.683800,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:46:58.683800""}"
2025-12-27T14:47:08.687785,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:08.687785""}"
2025-12-27T14:47:18.691694,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:18.691694""}"
2025-12-27T14:47:28.695581,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:28.695581""}"
2025-12-27T14:47:38.699871,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:38.699871""}"
2025-12-27T14:47:48.703675,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:48.703675""}"
2025-12-27T14:47:58.707987,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:47:58.707987""}"
2025-12-27T14:48:08.712453,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:08.712453""}"
2025-12-27T14:48:18.716834,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:18.716834""}"
2025-12-27T14:48:28.720098,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:28.720098""}"
2025-12-27T14:48:38.723969,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:38.723969""}"
2025-12-27T14:48:48.728617,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:48.728617""}"
2025-12-27T14:48:58.731926,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:48:58.731926""}"
2025-12-27T14:49:08.733822,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:08.733822""}"
2025-12-27T14:49:18.737993,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:18.737993""}"
2025-12-27T14:49:28.741879,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:28.741879""}"
2025-12-27T14:49:38.745438,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:38.745438""}"
2025-12-27T14:49:48.749764,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:48.749764""}"
2025-12-27T14:49:58.753208,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:49:58.753208""}"
2025-12-27T14:50:08.757472,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:08.757472""}"
2025-12-27T14:50:18.761847,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:18.761847""}"
2025-12-27T14:50:28.766125,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:28.766125""}"
2025-12-27T14:50:38.770489,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:38.770489""}"
2025-12-27T14:50:48.774480,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:48.774480""}"
2025-12-27T14:50:58.778575,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:50:58.778575""}"
2025-12-27T14:51:08.782944,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:08.782944""}"
2025-12-27T14:51:18.786862,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:18.786862""}"
2025-12-27T14:51:28.791062,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:28.791062""}"
2025-12-27T14:51:38.794912,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:38.794912""}"
2025-12-27T14:51:48.799139,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:48.799139""}"
2025-12-27T14:51:58.803020,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:51:58.803020""}"
2025-12-27T14:52:08.807576,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:52:08.807576""}"
2025-12-27T14:52:18.811871,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:52:18.811871""}"
2025-12-27T14:52:28.816427,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:52:28.816427""}"
2025-12-27T14:52:38.820739,CP_001,Heartbeat,"{""cp_id"": ""CP_001"", ""payload"": {}, ""message_type"": ""Heartbeat"", ""timestamp"": ""2025-12-27T14:52:38.820739""}"
