timestamp,charge_point_id,scenario,mode,step,message_type,transaction_id,connector_id,id_tag,power_kw,current_a,voltage_v,soc_percent,label,raw_payload
2025-12-12T17:38:40.590311,CP_001,reverse_charging,attack,11,MeterValues,1,1,,-21.395,-93.417,229.03,49.08,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:40+00:00"", ""sampled_value"": [{""value"": ""229.03"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-93.417"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.395"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""49.08"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:40.590311""}"
2025-12-12T17:38:42.360734,CP_001,reverse_charging,attack,12,MeterValues,1,1,,-22.155,-96.919,228.59,48.9,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:42+00:00"", ""sampled_value"": [{""value"": ""228.59"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-96.919"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-22.155"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""48.90"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:42.360734""}"
2025-12-12T17:38:44.203196,CP_001,reverse_charging,attack,13,MeterValues,1,1,,-21.422,-92.94,230.49,48.72,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:44+00:00"", ""sampled_value"": [{""value"": ""230.49"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-92.940"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.422"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""48.72"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:44.203196""}"
2025-12-12T17:38:46.136712,CP_001,reverse_charging,attack,14,MeterValues,1,1,,-21.254,-93.125,228.23,48.54,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:46+00:00"", ""sampled_value"": [{""value"": ""228.23"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-93.125"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.254"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""48.54"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:46.136712""}"
2025-12-12T17:38:47.936916,CP_001,reverse_charging,attack,15,MeterValues,1,1,,-21.42,-92.981,230.37,48.36,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:47+00:00"", ""sampled_value"": [{""value"": ""230.37"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-92.981"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.420"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""48.36"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:47.936916""}"
2025-12-12T17:38:49.706630,CP_001,reverse_charging,attack,16,MeterValues,1,1,,-22.394,-97.442,229.82,48.18,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:49+00:00"", ""sampled_value"": [{""value"": ""229.82"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-97.442"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-22.394"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""48.18"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:49.706630""}"
2025-12-12T17:38:51.660274,CP_001,reverse_charging,attack,17,MeterValues,1,1,,-22.029,-95.224,231.34,47.99,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:51+00:00"", ""sampled_value"": [{""value"": ""231.34"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-95.224"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-22.029"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.99"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:51.660274""}"
2025-12-12T17:38:53.433377,CP_001,reverse_charging,attack,18,MeterValues,1,1,,-21.596,-94.295,229.03,47.81,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:53+00:00"", ""sampled_value"": [{""value"": ""229.03"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-94.295"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.596"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.81"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:53.433377""}"
2025-12-12T17:38:55.267426,CP_001,reverse_charging,attack,19,MeterValues,1,1,,-21.593,-94.006,229.69,47.63,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:55+00:00"", ""sampled_value"": [{""value"": ""229.69"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-94.006"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.593"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.63"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:55.267426""}"
2025-12-12T17:38:57.206225,CP_001,reverse_charging,attack,20,MeterValues,1,1,,-21.885,-94.409,231.81,47.45,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:57+00:00"", ""sampled_value"": [{""value"": ""231.81"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-94.409"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.885"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.45"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:57.206225""}"
2025-12-12T17:38:59.009431,CP_001,reverse_charging,attack,21,MeterValues,1,1,,-22.005,-96.265,228.59,47.27,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:38:59+00:00"", ""sampled_value"": [{""value"": ""228.59"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-96.265"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-22.005"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.27"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:38:59.009431""}"
2025-12-12T17:39:00.877329,CP_001,reverse_charging,attack,22,MeterValues,1,1,,-21.811,-94.72,230.27,47.08,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:39:00+00:00"", ""sampled_value"": [{""value"": ""230.27"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-94.720"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.811"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""47.08"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:39:00.877329""}"
2025-12-12T17:39:02.685163,CP_001,reverse_charging,attack,23,MeterValues,1,1,,-21.459,-93.703,229.01,46.91,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:39:02+00:00"", ""sampled_value"": [{""value"": ""229.01"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-93.703"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.459"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""46.91"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:39:02.685163""}"
2025-12-12T17:39:04.487714,CP_001,reverse_charging,attack,24,MeterValues,1,1,,-21.108,-91.569,230.52,46.73,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:39:04+00:00"", ""sampled_value"": [{""value"": ""230.52"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-91.569"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.108"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""46.73"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:39:04.487714""}"
2025-12-12T17:39:06.405351,CP_001,reverse_charging,attack,25,MeterValues,1,1,,-21.488,-92.749,231.68,46.55,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:39:06+00:00"", ""sampled_value"": [{""value"": ""231.68"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-92.749"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-21.488"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""46.55"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:39:06.405351""}"
2025-12-12T17:39:08.228892,CP_001,reverse_charging,attack,26,MeterValues,1,1,,-22.785,-99.845,228.2,46.36,relay_attack_latency,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""meter_value"": [{""timestamp"": ""2025-12-12T17:39:08+00:00"", ""sampled_value"": [{""value"": ""228.20"", ""measurand"": ""Voltage"", ""unit"": ""V""}, {""value"": ""-99.845"", ""measurand"": ""Current.Import"", ""unit"": ""A""}, {""value"": ""-22.785"", ""measurand"": ""Power.Active.Import"", ""unit"": ""kW""}, {""value"": ""46.36"", ""measurand"": ""SoC"", ""unit"": ""Percent""}]}], ""transaction_id"": 1, ""payload"": {}, ""message_type"": ""MeterValues"", ""timestamp"": ""2025-12-12T17:39:08.228892""}"
2025-12-12T17:39:09+00:00,CP_001,reverse_charging,attack,27,StopTransaction,1,,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""transaction_id"": 1, ""meter_stop"": 100, ""timestamp"": ""2025-12-12T17:39:09+00:00"", ""payload"": {}, ""message_type"": ""StopTransaction""}"
2025-12-12T17:39:09+00:00,CP_001,reverse_charging,attack,28,StatusNotification,,1,,,,,,attack_meta,"{""cp_id"": ""CP_001"", ""connector_id"": 1, ""status"": ""Available"", ""error_code"": ""NoError"", ""timestamp"": ""2025-12-12T17:39:09+00:00"", ""payload"": {}, ""message_type"": ""StatusNotification""}"
