Timestamp,Transaction_ID,Voltage,Current_Import,Power_Import,SoC,Label
2025-12-11T22:04:02.966937,1,400.0,17.82,7.128,20.04,sfed_attack
2025-12-11T22:04:02.968521,1,400.0,17.651,7.061,20.04,sfed_attack
2025-12-11T22:04:02.971084,1,400.0,17.423,6.969,20.04,sfed_attack
2025-12-11T22:04:02.973466,1,400.0,17.596,7.038,20.04,sfed_attack
2025-12-11T22:04:02.976534,1,400.0,17.508,7.003,20.04,sfed_attack
2025-12-11T22:04:02.978625,1,400.0,18.103,7.241,20.04,sfed_attack
2025-12-11T22:04:03.986103,1,400.0,17.122,6.849,20.04,sfed_attack
2025-12-11T22:04:03.987960,1,400.0,17.832,7.133,20.04,sfed_attack
2025-12-11T22:04:03.990305,1,400.0,17.886,7.154,20.04,sfed_attack
2025-12-11T22:04:03.992130,1,400.0,17.76,7.104,20.04,sfed_attack
2025-12-11T22:04:03.993680,1,400.0,17.605,7.042,20.04,sfed_attack
2025-12-11T22:04:03.995374,1,400.0,17.538,7.015,20.04,sfed_attack
2025-12-11T22:04:03.998047,1,400.0,17.28,6.912,20.04,sfed_attack
2025-12-11T22:04:03.999758,1,400.0,17.497,6.999,20.04,sfed_attack
2025-12-11T22:04:04.001283,1,400.0,17.792,7.117,20.04,sfed_attack
2025-12-11T22:04:04.002657,1,400.0,17.467,6.987,20.04,sfed_attack
2025-12-11T22:04:05.013684,1,400.0,17.441,6.976,20.05,sfed_attack
2025-12-11T22:04:05.015424,1,400.0,17.999,7.2,20.05,sfed_attack
2025-12-11T22:04:05.017189,1,400.0,18.067,7.227,20.05,sfed_attack
2025-12-11T22:04:05.019281,1,400.0,18.146,7.258,20.05,sfed_attack
2025-12-11T22:04:05.021084,1,400.0,17.976,7.191,20.05,sfed_attack
2025-12-11T22:04:05.023007,1,400.0,17.884,7.154,20.05,sfed_attack
2025-12-11T22:04:05.025867,1,400.0,17.436,6.974,20.05,sfed_attack
2025-12-11T22:04:05.027612,1,400.0,17.98,7.192,20.05,sfed_attack
2025-12-11T22:04:05.029425,1,400.0,17.843,7.137,20.05,sfed_attack
2025-12-11T22:04:05.031016,1,400.0,17.615,7.046,20.05,sfed_attack
2025-12-11T22:04:06.034828,1,400.0,17.231,6.893,20.05,sfed_attack
2025-12-11T22:04:06.036957,1,400.0,17.96,7.184,20.05,sfed_attack
2025-12-11T22:04:06.039212,1,400.0,17.482,6.993,20.05,sfed_attack
2025-12-11T22:04:06.041983,1,400.0,17.815,7.126,20.05,sfed_attack
2025-12-11T22:04:06.045069,1,400.0,17.89,7.156,20.05,sfed_attack
2025-12-11T22:04:06.047584,1,400.0,17.932,7.173,20.05,sfed_attack
2025-12-11T22:04:06.050557,1,400.0,17.651,7.06,20.05,sfed_attack
2025-12-11T22:04:06.053541,1,400.0,18.139,7.256,20.05,sfed_attack
2025-12-11T22:04:06.057219,1,400.0,17.238,6.895,20.05,sfed_attack
2025-12-11T22:04:06.061100,1,400.0,18.101,7.24,20.05,sfed_attack
2025-12-11T22:04:07.068809,1,400.0,17.49,6.996,20.05,sfed_attack
2025-12-11T22:04:07.070995,1,400.0,17.534,7.014,20.05,sfed_attack
2025-12-11T22:04:07.073037,1,400.0,18.207,7.283,20.05,sfed_attack
2025-12-11T22:04:07.074672,1,400.0,17.682,7.073,20.05,sfed_attack
2025-12-11T22:04:07.076302,1,400.0,17.435,6.974,20.05,sfed_attack
2025-12-11T22:04:07.078060,1,400.0,17.638,7.055,20.05,sfed_attack
2025-12-11T22:04:07.080411,1,400.0,17.466,6.986,20.05,sfed_attack
2025-12-11T22:04:07.083138,1,400.0,17.991,7.196,20.05,sfed_attack
2025-12-11T22:04:07.084952,1,400.0,17.558,7.023,20.05,sfed_attack
2025-12-11T22:04:07.086910,1,400.0,17.658,7.063,20.05,sfed_attack
2025-12-11T22:04:08.098266,1,400.0,17.303,6.921,20.06,sfed_attack
2025-12-11T22:04:08.100598,1,400.0,17.357,6.943,20.06,sfed_attack
2025-12-11T22:04:08.102794,1,400.0,17.562,7.025,20.06,sfed_attack
2025-12-11T22:04:08.105225,1,400.0,17.685,7.074,20.06,sfed_attack
2025-12-11T22:04:08.108006,1,400.0,17.275,6.91,20.06,sfed_attack
2025-12-11T22:04:08.110878,1,400.0,17.553,7.021,20.06,sfed_attack
2025-12-11T22:04:08.113493,1,400.0,17.88,7.152,20.06,sfed_attack
2025-12-11T22:04:08.116259,1,400.0,17.523,7.009,20.06,sfed_attack
2025-12-11T22:04:08.118426,1,400.0,17.616,7.046,20.06,sfed_attack
2025-12-11T22:04:08.120680,1,400.0,17.63,7.052,20.06,sfed_attack
2025-12-11T22:04:09.140656,1,400.0,17.425,6.97,20.06,sfed_attack
2025-12-11T22:04:09.142955,1,400.0,17.863,7.145,20.06,sfed_attack
2025-12-11T22:04:09.144667,1,400.0,17.425,6.97,20.06,sfed_attack
2025-12-11T22:04:09.146114,1,400.0,17.358,6.943,20.06,sfed_attack
2025-12-11T22:04:09.147711,1,400.0,17.742,7.097,20.06,sfed_attack
2025-12-11T22:04:09.150235,1,400.0,18.115,7.246,20.06,sfed_attack
2025-12-11T22:04:09.152701,1,400.0,17.355,6.942,20.06,sfed_attack
2025-12-11T22:04:09.154388,1,400.0,17.46,6.984,20.06,sfed_attack
2025-12-11T22:04:09.156693,1,400.0,18.223,7.289,20.06,sfed_attack
2025-12-11T22:04:09.158656,1,400.0,17.35,6.94,20.06,sfed_attack
2025-12-11T22:04:10.166555,1,400.0,17.295,6.918,20.06,sfed_attack
2025-12-11T22:04:10.168124,1,400.0,17.865,7.146,20.06,sfed_attack
2025-12-11T22:04:10.170341,1,400.0,17.247,6.899,20.06,sfed_attack
2025-12-11T22:04:10.172071,1,400.0,17.868,7.147,20.06,sfed_attack
2025-12-11T22:04:10.173921,1,400.0,17.898,7.159,20.06,sfed_attack
2025-12-11T22:04:10.175758,1,400.0,18.067,7.227,20.06,sfed_attack
2025-12-11T22:04:10.178699,1,400.0,17.982,7.193,20.06,sfed_attack
2025-12-11T22:04:10.181128,1,400.0,17.507,7.003,20.06,sfed_attack
2025-12-11T22:04:10.182855,1,400.0,17.653,7.061,20.06,sfed_attack
2025-12-11T22:04:10.185599,1,400.0,18.11,7.244,20.06,sfed_attack
2025-12-11T22:04:11.201229,1,400.0,17.895,7.158,20.06,sfed_attack
2025-12-11T22:04:11.202837,1,400.0,17.661,7.064,20.07,sfed_attack
2025-12-11T22:04:11.204438,1,400.0,17.864,7.145,20.07,sfed_attack
2025-12-11T22:04:11.206144,1,400.0,17.998,7.199,20.07,sfed_attack
2025-12-11T22:04:11.208415,1,400.0,17.827,7.131,20.07,sfed_attack
2025-12-11T22:04:11.210223,1,400.0,18.099,7.24,20.07,sfed_attack
2025-12-11T22:04:11.212717,1,400.0,17.917,7.167,20.07,sfed_attack
2025-12-11T22:04:11.214546,1,400.0,17.373,6.949,20.07,sfed_attack
2025-12-11T22:04:11.216670,1,400.0,18.175,7.27,20.07,sfed_attack
2025-12-11T22:04:11.219791,1,400.0,17.814,7.126,20.07,sfed_attack
2025-12-11T22:04:12.227616,1,400.0,17.392,6.957,20.07,sfed_attack
2025-12-11T22:04:12.229206,1,400.0,17.958,7.183,20.07,sfed_attack
2025-12-11T22:04:12.230708,1,400.0,17.489,6.996,20.07,sfed_attack
2025-12-11T22:04:12.232497,1,400.0,17.864,7.146,20.07,sfed_attack
2025-12-11T22:04:12.235423,1,400.0,17.581,7.032,20.07,sfed_attack
2025-12-11T22:04:12.237558,1,400.0,18.081,7.232,20.07,sfed_attack
2025-12-11T22:04:12.239604,1,400.0,17.859,7.144,20.07,sfed_attack
2025-12-11T22:04:12.241899,1,400.0,17.71,7.084,20.07,sfed_attack
2025-12-11T22:04:12.244646,1,400.0,17.867,7.147,20.07,sfed_attack
2025-12-11T22:04:12.247068,1,400.0,17.437,6.975,20.07,sfed_attack
2025-12-11T22:04:13.256242,1,400.0,17.312,6.925,20.07,sfed_attack
2025-12-11T22:04:13.257971,1,400.0,17.656,7.062,20.07,sfed_attack
2025-12-11T22:04:13.259807,1,400.0,17.747,7.099,20.07,sfed_attack
2025-12-11T22:04:13.262562,1,400.0,17.315,6.926,20.07,sfed_attack
2025-12-11T22:04:13.264393,1,400.0,17.626,7.051,20.07,sfed_attack
2025-12-11T22:04:13.266637,1,400.0,17.912,7.165,20.07,sfed_attack
2025-12-11T22:04:13.269114,1,400.0,17.809,7.124,20.07,sfed_attack
2025-12-11T22:04:13.272422,1,400.0,17.392,6.957,20.07,sfed_attack
2025-12-11T22:04:13.274222,1,400.0,17.998,7.199,20.07,sfed_attack
2025-12-11T22:04:13.276233,1,400.0,17.476,6.99,20.07,sfed_attack
2025-12-11T22:04:14.288801,1,400.0,17.864,7.146,20.07,sfed_attack
2025-12-11T22:04:14.290832,1,400.0,17.848,7.139,20.08,sfed_attack
2025-12-11T22:04:14.292350,1,400.0,17.484,6.993,20.07,sfed_attack
2025-12-11T22:04:14.294625,1,400.0,17.425,6.97,20.08,sfed_attack
2025-12-11T22:04:14.296381,1,400.0,17.61,7.044,20.08,sfed_attack
2025-12-11T22:04:14.298057,1,400.0,17.253,6.901,20.08,sfed_attack
2025-12-11T22:04:14.299748,1,400.0,17.974,7.19,20.08,sfed_attack
2025-12-11T22:04:14.301989,1,400.0,17.516,7.006,20.08,sfed_attack
2025-12-11T22:04:14.305240,1,400.0,17.815,7.126,20.08,sfed_attack
2025-12-11T22:04:14.307276,1,400.0,18.165,7.266,20.08,sfed_attack
2025-12-11T22:04:15.310968,1,400.0,17.118,6.847,20.08,sfed_attack
2025-12-11T22:04:15.313347,1,400.0,18.112,7.245,20.08,sfed_attack
2025-12-11T22:04:15.315827,1,400.0,17.371,6.948,20.08,sfed_attack
2025-12-11T22:04:15.318004,1,400.0,17.407,6.963,20.08,sfed_attack
2025-12-11T22:04:15.320320,1,400.0,17.788,7.115,20.08,sfed_attack
2025-12-11T22:04:15.324143,1,400.0,17.922,7.169,20.08,sfed_attack
2025-12-11T22:04:15.327904,1,400.0,17.262,6.905,20.08,sfed_attack
2025-12-11T22:04:15.331665,1,400.0,17.46,6.984,20.08,sfed_attack
2025-12-11T22:04:15.334048,1,400.0,18.219,7.287,20.08,sfed_attack
2025-12-11T22:04:15.336770,1,400.0,17.976,7.19,20.08,sfed_attack
2025-12-11T22:04:16.350936,1,400.0,17.212,6.885,20.08,sfed_attack
2025-12-11T22:04:16.352561,1,400.0,17.52,7.008,20.08,sfed_attack
2025-12-11T22:04:16.354116,1,400.0,18.247,7.299,20.08,sfed_attack
2025-12-11T22:04:16.355814,1,400.0,17.674,7.07,20.08,sfed_attack
2025-12-11T22:04:16.357984,1,400.0,17.461,6.984,20.08,sfed_attack
2025-12-11T22:04:16.359960,1,400.0,17.744,7.098,20.08,sfed_attack
2025-12-11T22:04:16.362025,1,400.0,18.006,7.202,20.08,sfed_attack
2025-12-11T22:04:16.364293,1,400.0,17.546,7.018,20.08,sfed_attack
2025-12-11T22:04:16.366432,1,400.0,17.92,7.168,20.08,sfed_attack
2025-12-11T22:04:16.368532,1,400.0,17.384,6.954,20.08,sfed_attack
2025-12-11T22:04:17.371970,1,400.0,17.244,6.898,20.08,sfed_attack
2025-12-11T22:04:17.373979,1,400.0,17.453,6.981,20.09,sfed_attack
2025-12-11T22:04:17.375653,1,400.0,18.062,7.225,20.08,sfed_attack
2025-12-11T22:04:17.377796,1,400.0,17.384,6.954,20.09,sfed_attack
2025-12-11T22:04:17.379659,1,400.0,17.511,7.005,20.08,sfed_attack
2025-12-11T22:04:17.381435,1,400.0,17.543,7.017,20.09,sfed_attack
2025-12-11T22:04:17.383656,1,400.0,17.182,6.873,20.08,sfed_attack
2025-12-11T22:04:17.386087,1,400.0,17.347,6.939,20.09,sfed_attack
2025-12-11T22:04:17.388089,1,400.0,17.881,7.152,20.09,sfed_attack
2025-12-11T22:04:17.389981,1,400.0,17.718,7.087,20.09,sfed_attack
2025-12-11T22:04:18.398726,1,400.0,17.903,7.161,20.09,sfed_attack
2025-12-11T22:04:18.400515,1,400.0,17.878,7.151,20.09,sfed_attack
2025-12-11T22:04:18.402100,1,400.0,17.808,7.123,20.09,sfed_attack
2025-12-11T22:04:18.403552,1,400.0,17.581,7.032,20.09,sfed_attack
2025-12-11T22:04:18.405740,1,400.0,17.403,6.961,20.09,sfed_attack
2025-12-11T22:04:18.408693,1,400.0,17.409,6.963,20.09,sfed_attack
2025-12-11T22:04:18.411866,1,400.0,17.321,6.928,20.09,sfed_attack
2025-12-11T22:04:18.414585,1,400.0,17.887,7.155,20.09,sfed_attack
2025-12-11T22:04:18.416358,1,400.0,17.407,6.963,20.09,sfed_attack
2025-12-11T22:04:18.417939,1,400.0,17.777,7.111,20.09,sfed_attack
2025-12-11T22:04:19.434370,1,400.0,17.949,7.18,20.09,sfed_attack
2025-12-11T22:04:19.436389,1,400.0,17.982,7.193,20.09,sfed_attack
2025-12-11T22:04:19.438127,1,400.0,17.605,7.042,20.09,sfed_attack
2025-12-11T22:04:19.440765,1,400.0,17.698,7.079,20.09,sfed_attack
2025-12-11T22:04:19.442466,1,400.0,17.874,7.15,20.09,sfed_attack
2025-12-11T22:04:19.444940,1,400.0,17.268,6.907,20.09,sfed_attack
2025-12-11T22:04:19.447172,1,400.0,17.599,7.04,20.09,sfed_attack
2025-12-11T22:04:19.448840,1,400.0,17.322,6.929,20.09,sfed_attack
2025-12-11T22:04:19.450615,1,400.0,17.314,6.926,20.09,sfed_attack
2025-12-11T22:04:19.452322,1,400.0,17.918,7.167,20.09,sfed_attack
2025-12-11T22:04:20.455380,1,400.0,17.421,6.968,20.09,sfed_attack
2025-12-11T22:04:20.457263,1,400.0,17.803,7.121,20.1,sfed_attack
2025-12-11T22:04:20.458887,1,400.0,17.371,6.949,20.09,sfed_attack
2025-12-11T22:04:20.461106,1,400.0,17.91,7.164,20.1,sfed_attack
2025-12-11T22:04:20.462987,1,400.0,17.572,7.029,20.09,sfed_attack
2025-12-11T22:04:20.464623,1,400.0,17.454,6.981,20.1,sfed_attack
2025-12-11T22:04:20.466089,1,400.0,17.889,7.156,20.09,sfed_attack
2025-12-11T22:04:20.468396,1,400.0,18.168,7.267,20.1,sfed_attack
2025-12-11T22:04:20.471418,1,400.0,17.359,6.944,20.1,sfed_attack
2025-12-11T22:04:20.473363,1,400.0,18.1,7.24,20.1,sfed_attack
2025-12-11T22:04:21.483766,1,400.0,17.577,7.031,20.1,sfed_attack
2025-12-11T22:04:21.485504,1,400.0,17.593,7.037,20.1,sfed_attack
2025-12-11T22:04:21.487187,1,400.0,18.032,7.213,20.1,sfed_attack
2025-12-11T22:04:21.489806,1,400.0,17.789,7.116,20.1,sfed_attack
2025-12-11T22:04:21.492671,1,400.0,17.614,7.046,20.1,sfed_attack
2025-12-11T22:04:21.495562,1,400.0,17.664,7.066,20.1,sfed_attack
2025-12-11T22:04:21.497759,1,400.0,17.499,6.999,20.1,sfed_attack
2025-12-11T22:04:21.501310,1,400.0,18.161,7.265,20.1,sfed_attack
2025-12-11T22:04:21.504439,1,400.0,17.757,7.103,20.1,sfed_attack
2025-12-11T22:04:21.508225,1,400.0,17.669,7.068,20.1,sfed_attack
2025-12-11T22:04:22.521187,1,400.0,17.321,6.929,20.1,sfed_attack
2025-12-11T22:04:22.523583,1,400.0,17.699,7.079,20.1,sfed_attack
2025-12-11T22:04:22.525332,1,400.0,17.885,7.154,20.1,sfed_attack
2025-12-11T22:04:22.527293,1,400.0,18.017,7.207,20.1,sfed_attack
2025-12-11T22:04:22.529284,1,400.0,17.707,7.083,20.1,sfed_attack
2025-12-11T22:04:22.531851,1,400.0,17.955,7.182,20.1,sfed_attack
2025-12-11T22:04:22.534159,1,400.0,17.943,7.177,20.1,sfed_attack
2025-12-11T22:04:22.536558,1,400.0,17.327,6.931,20.1,sfed_attack
2025-12-11T22:04:22.538573,1,400.0,17.951,7.181,20.1,sfed_attack
2025-12-11T22:04:22.541632,1,400.0,17.341,6.937,20.1,sfed_attack
2025-12-11T22:04:23.555958,1,400.0,17.698,7.079,20.1,sfed_attack
2025-12-11T22:04:23.558212,1,400.0,17.489,6.996,20.11,sfed_attack
2025-12-11T22:04:23.559867,1,400.0,17.726,7.09,20.1,sfed_attack
2025-12-11T22:04:23.561332,1,400.0,18.057,7.223,20.11,sfed_attack
2025-12-11T22:04:23.562786,1,400.0,17.26,6.904,20.1,sfed_attack
2025-12-11T22:04:23.565424,1,400.0,17.641,7.056,20.1,sfed_attack
2025-12-11T22:04:23.568064,1,400.0,17.843,7.137,20.1,sfed_attack
2025-12-11T22:04:23.570195,1,400.0,17.688,7.075,20.1,sfed_attack
2025-12-11T22:04:23.572772,1,400.0,17.476,6.99,20.11,sfed_attack
2025-12-11T22:04:23.575386,1,400.0,18.123,7.249,20.11,sfed_attack
2025-12-11T22:04:24.588197,1,400.0,17.111,6.844,20.11,sfed_attack
2025-12-11T22:04:24.590207,1,400.0,18.038,7.215,20.11,sfed_attack
2025-12-11T22:04:24.592514,1,400.0,17.691,7.076,20.11,sfed_attack
2025-12-11T22:04:24.594064,1,400.0,17.711,7.084,20.11,sfed_attack
2025-12-11T22:04:24.595654,1,400.0,17.159,6.863,20.11,sfed_attack
2025-12-11T22:04:24.597161,1,400.0,17.653,7.061,20.11,sfed_attack
2025-12-11T22:04:24.599616,1,400.0,17.298,6.919,20.11,sfed_attack
2025-12-11T22:04:24.601870,1,400.0,18.057,7.223,20.11,sfed_attack
2025-12-11T22:04:24.603506,1,400.0,17.621,7.048,20.11,sfed_attack
2025-12-11T22:04:24.605164,1,400.0,17.647,7.059,20.11,sfed_attack
2025-12-11T22:04:25.613405,1,400.0,17.749,7.1,20.11,sfed_attack
2025-12-11T22:04:25.615043,1,400.0,17.511,7.005,20.11,sfed_attack
2025-12-11T22:04:25.616450,1,400.0,17.913,7.165,20.11,sfed_attack
2025-12-11T22:04:25.617986,1,400.0,18.093,7.237,20.11,sfed_attack
2025-12-11T22:04:25.620764,1,400.0,17.18,6.872,20.11,sfed_attack
2025-12-11T22:04:25.623434,1,400.0,18.058,7.223,20.11,sfed_attack
2025-12-11T22:04:25.625979,1,400.0,17.401,6.96,20.11,sfed_attack
2025-12-11T22:04:25.628783,1,400.0,17.355,6.942,20.11,sfed_attack
2025-12-11T22:04:25.630428,1,400.0,18.006,7.202,20.11,sfed_attack
